"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131708073&EL=DAMA DE ELCHE GPV&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","7","C.T.T. BENISSA","1128","2016-2017","17:00","17","5","1","234","DAMA DE ELCHE GPV"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131708074&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","7","CTT ALTEA","16027","2016-2017","18:00","17","6","0","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"27/11/2016","liga_eacta.php?IDENCUENTRO=131708076&EL=CLUB TENIS DE MESA ASPE&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","7","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","11:00","17","3","4","10404","CLUB TENIS DE MESA ASPE"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131708081&EL=DEPORTES LEO ALBACETE T.M.&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","8","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","17:00","17","5","1","16013","DEPORTES LEO ALBACETE T.M."
"03/12/2016","liga_eacta.php?IDENCUENTRO=131708082&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","8","CLUB TENIS DE MESA ASPE","10404","2016-2017","17:00","17","4","2","217","C.T.T. MEDITERRANEO-VALENCIA"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131708083&EL=DAMA DE ELCHE GPV&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","8","CTM PATERNA","16026","2016-2017","17:00","17","5","1","234","DAMA DE ELCHE GPV"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131708084&EL=ALICANTE T.M.&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","8","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","17:00","17","4","2","186","ALICANTE T.M."
"04/12/2016","liga_eacta.php?IDENCUENTRO=131708085&EL=CTM TORRETA ELDA&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","8","C.T.T. BENISSA","1128","2016-2017","11:00","17","4","2","1335","CTM TORRETA ELDA"
"04/12/2016","liga_eacta.php?IDENCUENTRO=131708086&EL=CTT ALTEA&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","8","ALZIRA T.T. METRO","10826","2016-2017","11:00","17","0","6","16027","CTT ALTEA"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131708091&EL=CTM TORRETA ELDA&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","9","CTT ALTEA","16027","2016-2017","17:00","17","5","1","1335","CTM TORRETA ELDA"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131708092&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","9","DAMA DE ELCHE GPV","234","2016-2017","17:00","17","2","4","531","TENNIS TAULA BURJASSOT-VALENCIA"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131708093&EL=ALZIRA T.T. METRO&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","9","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","17:00","17","2","4","10826","ALZIRA T.T. METRO"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131708095&EL=C.T.T. BENISSA&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","9","CTM PATERNA","16026","2016-2017","17:00","17","2","4","1128","C.T.T. BENISSA"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131708094&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","9","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","18:00","17","2","4","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"11/12/2016","liga_eacta.php?IDENCUENTRO=131708096&EL=CLUB TENIS DE MESA ASPE&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","9","ALICANTE T.M.","186","2016-2017","11:00","17","1","5","10404","CLUB TENIS DE MESA ASPE"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131708101&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","10","ALZIRA T.T. METRO","10826","2016-2017","17:00","17","2","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131708102&EL=DAMA DE ELCHE GPV&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","10","CLUB TENIS DE MESA ASPE","10404","2016-2017","17:00","17","6","0","234","DAMA DE ELCHE GPV"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131708103&EL=DEPORTES LEO ALBACETE T.M.&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","10","CTM TORRETA ELDA","1335","2016-2017","17:00","17","1","5","16013","DEPORTES LEO ALBACETE T.M."
"14/01/2017","liga_eacta.php?IDENCUENTRO=131708104&EL=ALICANTE T.M.&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","10","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","17:00","17","4","2","186","ALICANTE T.M."
"15/01/2017","liga_eacta.php?IDENCUENTRO=131708105&EL=CTM PATERNA&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","10","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","10:30","17","3","4","16026","CTM PATERNA"
"15/01/2017","liga_eacta.php?IDENCUENTRO=131708106&EL=CTT ALTEA&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","10","C.T.T. BENISSA","1128","2016-2017","11:00","17","4","2","16027","CTT ALTEA"
"21/01/2017","liga_eacta.php?IDENCUENTRO=131708111&EL=ALZIRA T.T. METRO&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","11","ALICANTE T.M.","186","2016-2017","17:00","17","1","5","10826","ALZIRA T.T. METRO"
"21/01/2017","liga_eacta.php?IDENCUENTRO=131708114&EL=C.T.T. BENISSA&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","11","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","17:00","17","1","5","1128","C.T.T. BENISSA"
"21/01/2017","liga_eacta.php?IDENCUENTRO=131708113&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","11","DAMA DE ELCHE GPV","234","2016-2017","18:00","17","1","5","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"22/01/2017","liga_eacta.php?IDENCUENTRO=131708115&EL=CLUB TENIS DE MESA ASPE&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","11","CTM PATERNA","16026","2016-2017","11:00","17","1","5","10404","CLUB TENIS DE MESA ASPE"
"19/02/2017","liga_eacta.php?IDENCUENTRO=131708116&EL=CTT ALTEA&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","11","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","11:00","17","0","6","16027","CTT ALTEA"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131708112&EL=CTM TORRETA ELDA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","11","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","17:00","17","5","1","1335","CTM TORRETA ELDA"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131708121&EL=DAMA DE ELCHE GPV&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","12","ALICANTE T.M.","186","2016-2017","17:00","17","4","3","234","DAMA DE ELCHE GPV"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131708122&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","12","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","17:00","17","6","0","531","TENNIS TAULA BURJASSOT-VALENCIA"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131708124&EL=C.T.T. BENISSA&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","12","ALZIRA T.T. METRO","10826","2016-2017","17:00","17","2","4","1128","C.T.T. BENISSA"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131708123&EL=CTM TORRETA ELDA&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","12","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","18:00","17","4","2","1335","CTM TORRETA ELDA"
"29/01/2017","liga_eacta.php?IDENCUENTRO=131708125&EL=CTM PATERNA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","12","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","10:30","17","1","5","16026","CTM PATERNA"
"29/01/2017","liga_eacta.php?IDENCUENTRO=131708126&EL=CLUB TENIS DE MESA ASPE&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","12","CTT ALTEA","16027","2016-2017","11:00","17","5","1","10404","CLUB TENIS DE MESA ASPE"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131708131&EL=DEPORTES LEO ALBACETE T.M.&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","13","ALICANTE T.M.","186","2016-2017","17:00","17","4","2","16013","DEPORTES LEO ALBACETE T.M."
"04/02/2017","liga_eacta.php?IDENCUENTRO=131708132&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","13","C.T.T. BENISSA","1128","2016-2017","17:00","17","3","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131708133&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","13","CLUB TENIS DE MESA ASPE","10404","2016-2017","18:00","17","3","4","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131708134&EL=CTM TORRETA ELDA&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","13","CTM PATERNA","16026","2016-2017","18:00","17","6","0","1335","CTM TORRETA ELDA"
"05/02/2017","liga_eacta.php?IDENCUENTRO=131708135&EL=ALZIRA T.T. METRO&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","13","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","11:00","17","3","4","10826","ALZIRA T.T. METRO"
"05/02/2017","liga_eacta.php?IDENCUENTRO=131708136&EL=CTT ALTEA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","13","DAMA DE ELCHE GPV","234","2016-2017","11:00","17","2","4","16027","CTT ALTEA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131708141&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","14","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","11:00","17","5","1","217","C.T.T. MEDITERRANEO-VALENCIA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131708142&EL=DAMA DE ELCHE GPV&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","14","CTM TORRETA ELDA","1335","2016-2017","17:00","17","2","4","234","DAMA DE ELCHE GPV"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131708143&EL=ALICANTE T.M.&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","14","CTT ALTEA","16027","2016-2017","17:00","17","6","0","186","ALICANTE T.M."
"11/02/2017","liga_eacta.php?IDENCUENTRO=131708145&EL=C.T.T. BENISSA&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","14","CLUB TENIS DE MESA ASPE","10404","2016-2017","17:00","17","2","4","1128","C.T.T. BENISSA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131708144&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","14","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","18:00","17","2","4","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"12/02/2017","liga_eacta.php?IDENCUENTRO=131708146&EL=CTM PATERNA&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","14","ALZIRA T.T. METRO","10826","2016-2017","10:30","17","4","3","16026","CTM PATERNA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708154&EL=C.T.T. BENISSA&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","15","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","10:00","17","4","2","1128","C.T.T. BENISSA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708151&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","15","CTM TORRETA ELDA","1335","2016-2017","11:00","17","2","4","531","TENNIS TAULA BURJASSOT-VALENCIA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708152&EL=DAMA DE ELCHE GPV&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","15","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","11:00","17","6","0","234","DAMA DE ELCHE GPV"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708153&EL=ALICANTE T.M.&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","15","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","11:00","17","4","3","186","ALICANTE T.M."
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708155&EL=CTM PATERNA&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","15","CTT ALTEA","16027","2016-2017","10:30","17","4","2","16026","CTM PATERNA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131708156&EL=CLUB TENIS DE MESA ASPE&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","15","ALZIRA T.T. METRO","10826","2016-2017","11:00","17","4","2","10404","CLUB TENIS DE MESA ASPE"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708161&EL=CTM TORRETA ELDA&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","16","ALZIRA T.T. METRO","10826","2016-2017","11:00","17","5","1","1335","CTM TORRETA ELDA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708162&EL=ALZIRA T.T. METRO&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","16","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","17:00","17","6","0","10826","ALZIRA T.T. METRO"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708163&EL=CTM TORRETA ELDA&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","16","CLUB TENIS DE MESA ASPE","10404","2016-2017","17:00","17","5","1","1335","CTM TORRETA ELDA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708164&EL=DEPORTES LEO ALBACETE T.M.&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","16","CTM PATERNA","16026","2016-2017","17:00","17","5","1","16013","DEPORTES LEO ALBACETE T.M."
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708165&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","16","DAMA DE ELCHE GPV","234","2016-2017","17:00","17","2","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131708166&EL=ALICANTE T.M.&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","16","C.T.T. BENISSA","1128","2016-2017","17:00","17","2","4","186","ALICANTE T.M."
"05/03/2017","liga_eacta.php?IDENCUENTRO=131708167&EL=CTT ALTEA&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","16","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","11:00","17","1","5","16027","CTT ALTEA"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131708172&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","17","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","17:00","17","4","2","531","TENNIS TAULA BURJASSOT-VALENCIA"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131708171&EL=ALZIRA T.T. METRO&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","17","CTT ALTEA","16027","2016-2017","17:00","17","5","1","10826","ALZIRA T.T. METRO"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131708173&EL=C.T.T. BENISSA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","17","CTM TORRETA ELDA","1335","2016-2017","18:00","17","2","4","1128","C.T.T. BENISSA"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131708174&EL=CTM PATERNA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","17","DAMA DE ELCHE GPV","234","2016-2017","10:30","17","0","6","16026","CTM PATERNA"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131708176&EL=CLUB TENIS DE MESA ASPE&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","17","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","11:00","17","2","4","10404","CLUB TENIS DE MESA ASPE"
"12/04/2017","liga_eacta.php?IDENCUENTRO=131708175&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","17","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","19:15","17","1","5","217","C.T.T. MEDITERRANEO-VALENCIA"
"17/03/2017","liga_eacta.php?IDENCUENTRO=131708182&EL=ALICANTE T.M.&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","18","CTM PATERNA","16026","2016-2017","20:00","17","6","0","186","ALICANTE T.M."
"18/03/2017","liga_eacta.php?IDENCUENTRO=131708181&EL=DEPORTES LEO ALBACETE T.M.&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","18","CLUB TENIS DE MESA ASPE","10404","2016-2017","17:00","17","4","3","16013","DEPORTES LEO ALBACETE T.M."
"18/03/2017","liga_eacta.php?IDENCUENTRO=131708183&EL=C.T.T. BENISSA&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","18","DAMA DE ELCHE GPV","234","2016-2017","17:00","17","1","5","1128","C.T.T. BENISSA"
"02/04/2017","liga_eacta.php?IDENCUENTRO=131708184&EL=CTT ALTEA&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","18","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","11:00","17","2","4","16027","CTT ALTEA"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131708194&EL=ALICANTE T.M.&EV=CLUB TENIS DE MESA ASPE&IDJORNADA=100&IDNIVEL=17#acta","19","CLUB TENIS DE MESA ASPE","10404","2016-2017","18:30","17","4","2","186","ALICANTE T.M."
"25/03/2017","liga_eacta.php?IDENCUENTRO=131708191&EL=DEPORTES LEO ALBACETE T.M.&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","19","ALZIRA T.T. METRO","10826","2016-2017","17:00","17","4","2","16013","DEPORTES LEO ALBACETE T.M."
"25/03/2017","liga_eacta.php?IDENCUENTRO=131708193&EL=DAMA DE ELCHE GPV&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","19","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","17:00","17","4","3","234","DAMA DE ELCHE GPV"
"26/03/2017","liga_eacta.php?IDENCUENTRO=131708195&EL=CTM PATERNA&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","19","C.T.T. BENISSA","1128","2016-2017","10:30","17","5","1","16026","CTM PATERNA"
"26/03/2017","liga_eacta.php?IDENCUENTRO=131708196&EL=CTT ALTEA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","19","CTM TORRETA ELDA","1335","2016-2017","11:00","17","2","4","16027","CTT ALTEA"
"07/04/2017","liga_eacta.php?IDENCUENTRO=131708192&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","19","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","19:00","17","3","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708202&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","20","ALICANTE T.M.","186","2016-2017","11:00","17","1","5","531","TENNIS TAULA BURJASSOT-VALENCIA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708201&EL=ALZIRA T.T. METRO&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","20","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","17:00","17","1","5","10826","ALZIRA T.T. METRO"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708203&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","20","CTM PATERNA","16026","2016-2017","17:00","17","4","2","531","TENNIS TAULA BURJASSOT-VALENCIA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708204&EL=CTM TORRETA ELDA&EV=DEPORTES LEO ALBACETE T.M.&IDJORNADA=100&IDNIVEL=17#acta","20","DEPORTES LEO ALBACETE T.M.","16013","2016-2017","17:00","17","4","2","1335","CTM TORRETA ELDA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708205&EL=C.T.T. BENISSA&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","20","CTT ALTEA","16027","2016-2017","17:00","17","5","1","1128","C.T.T. BENISSA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131708206&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","20","ALICANTE T.M.","186","2016-2017","18:00","17","0","6","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"02/04/2017","liga_eacta.php?IDENCUENTRO=131708207&EL=CLUB TENIS DE MESA ASPE&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","20","DAMA DE ELCHE GPV","234","2016-2017","11:00","17","2","4","10404","CLUB TENIS DE MESA ASPE"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131708211&EL=CTM TORRETA ELDA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=17#acta","21","ALICANTE T.M.","186","2016-2017","17:00","17","3","4","1335","CTM TORRETA ELDA"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131708212&EL=DEPORTES LEO ALBACETE T.M.&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.T. BENISSA","1128","2016-2017","17:00","17","3","4","16013","DEPORTES LEO ALBACETE T.M."
"08/04/2017","liga_eacta.php?IDENCUENTRO=131708213&EL=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&EV=CTM PATERNA&IDJORNADA=100&IDNIVEL=17#acta","21","CTM PATERNA","16026","2016-2017","18:00","17","3","4","14010","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131708214&EL=ALZIRA T.T. METRO&EV=DAMA DE ELCHE GPV&IDJORNADA=100&IDNIVEL=17#acta","21","DAMA DE ELCHE GPV","234","2016-2017","11:00","17","1","5","10826","ALZIRA T.T. METRO"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131708215&EL=CTT ALTEA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.T. MEDITERRANEO-VALENCIA","217","2016-2017","11:00","17","4","3","16027","CTT ALTEA"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131708216&EL=CLUB TENIS DE MESA ASPE&EV=TENNIS TAULA BURJASSOT-VALENCIA&IDJORNADA=100&IDNIVEL=17#acta","21","TENNIS TAULA BURJASSOT-VALENCIA","531","2016-2017","11:00","17","5","1","10404","CLUB TENIS DE MESA ASPE"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131708225&EL=ALICANTE T.M.&EV=ALZIRA T.T. METRO&IDJORNADA=100&IDNIVEL=17#acta","22","ALZIRA T.T. METRO","10826","2016-2017","10:30","17","5","1","186","ALICANTE T.M."
"22/04/2017","liga_eacta.php?IDENCUENTRO=131708221&EL=DAMA DE ELCHE GPV&EV=CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA&IDJORNADA=100&IDNIVEL=17#acta","22","CLUB TENNIS TAULA SANTISIMO SALVADOR DE ONDA","14010","2016-2017","17:00","17","6","0","234","DAMA DE ELCHE GPV"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131708222&EL=TENNIS TAULA BURJASSOT-VALENCIA&EV=C.T.T. BENISSA&IDJORNADA=100&IDNIVEL=17#acta","22","C.T.T. BENISSA","1128","2016-2017","17:00","17","3","4","531","TENNIS TAULA BURJASSOT-VALENCIA"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131708223&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=17#acta","22","CTM TORRETA ELDA","1335","2016-2017","17:00","17","2","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131708224&EL=DEPORTES LEO ALBACETE T.M.&EV=CTT ALTEA&IDJORNADA=100&IDNIVEL=17#acta","22","CTT ALTEA","16027","2016-2017","17:00","17","4","2","16013","DEPORTES LEO ALBACETE T.M."
